기업명,연도,revenue_t1_scaled,cagr_2y_scaled,growth_recent_scaled,growth_acceleration_scaled,growth_volatility_scaled,operating_margin_scaled,capex_intensity_scaled,capex_trend_scaled,capex_vs_industry_scaled,debt_ratio_scaled,rnd_intensity_scaled,profitable_years,patent_count_5y,patent_count_recent,ipc_diversity,patent_register_rate,patent_citation_total,patent_citation_avg,patent_citation_age_adj_total,patent_citation_age_adj_avg,no_patent_flag,patent_emb_0,patent_emb_1,patent_emb_2,patent_emb_3,patent_emb_4,patent_emb_5,patent_emb_6,patent_emb_7,patent_emb_8,patent_emb_9,patent_emb_10,patent_emb_11,patent_emb_12,patent_emb_13,patent_emb_14,patent_emb_15,patent_emb_16,patent_emb_17,patent_emb_18,patent_emb_19,patent_emb_20,patent_emb_21,patent_emb_22,patent_emb_23,patent_emb_24,patent_emb_25,patent_emb_26,patent_emb_27,patent_emb_28,patent_emb_29,patent_emb_30,patent_emb_31,patent_emb_32,patent_emb_33,patent_emb_34,patent_emb_35,patent_emb_36,patent_emb_37,patent_emb_38,patent_emb_39,patent_emb_40,patent_emb_41,patent_emb_42,patent_emb_43,patent_emb_44,patent_emb_45,patent_emb_46,patent_emb_47,patent_emb_48,patent_emb_49,target_year,target_growth
삼안하이테크 주식회사,2020,-1.144889987,0.013245261,0.007458978,0.159164121,-0.314425059,0.155028975,0.901898692,-0.146054931,0.190142377,-0.128748623,0.8740257,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
서로테크,2020,-0.775636953,-0.244992294,-0.222782055,0.035858467,-0.361569716,0.155644297,-0.010265825,-0.281249421,0.154816375,-0.084262932,-0.012294393,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
성광플랜트(주),2020,-0.499498301,-0.344599555,-0.186938706,0.150803051,-0.305860034,0.169069003,-0.013142018,-0.146054931,0.190142377,-0.09836966,-0.029882829,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
세미스타,2020,-1.162582584,-0.567304132,-0.150522055,0.336220669,-0.230667229,0.116530747,0.199315019,-0.281249421,0.154816375,-0.164348952,0.20408295,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.568030098,0.574894366,0.423951024,0.278849758,0.525941343,0.623161032,0.401159375,0.517098912,0.502140647,0.4452888,0.550379741,0.590580538,0.481078158,0.327708625,0.44471599,0.4753888,0.416900569,0.540583665,0.438858449,0.47398208,0.355050449,0.521661068,0.455255933,0.37964265,0.39475228,0.487983016,0.572511848,0.444980736,0.421450526,0.386578464,0.491878443,0.457766405,0.36666117,0.456555003,0.465776102,0.405038801,0.44871003,0.46731175,0.407343673,0.445709043,0.442156311,0.539363467,0.424712767,0.363540806,0.428797692,0.535062566,0.403537951,0.412746334,0.425696683,0.440249199,2021,0
스토닉스,2020,-1.0329504,-1.04609597,-0.836526659,-0.243722518,-0.089400662,0.146779437,0.089258302,-0.281249421,0.154816375,-0.221376925,0.090457202,1,-0.417576893,-0.446310052,-0.463095974,1.360374898,-0.410521384,-0.029407765,-0.422709245,-0.313683084,0,0.364871742,0.503995644,0.697140228,0.427730512,0.485638862,0.61939268,0.436182628,0.510783151,0.277296866,0.637606029,0.338687511,0.435633693,0.149896877,0.325702092,0.511587307,0.480697096,0.178230876,0.595404392,0.48285049,0.464703183,0.52424995,0.587048406,0.420627191,0.405541871,0.451025532,0.470355916,0.388236535,0.373516469,0.431196271,0.365658749,0.44715905,0.424405709,0.450732306,0.39264908,0.505080905,0.474361187,0.376077217,0.417941158,0.477885512,0.428378777,0.519791191,0.538865542,0.560096311,0.495419591,0.483797381,0.395025781,0.534457508,0.411575464,0.546943658,0.393755642,2021,0
실리콘아츠,2020,1.507934311,-0.21601732,-0.282488499,-0.066828389,-0.359838993,0.125284704,-0.326867557,-0.174082279,0.322677663,0.066491102,-0.346269526,0,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2021,0
심테크,2020,-1.316049127,-0.516556429,-0.109740982,0.353018732,-0.077555475,0.15904635,0.920773264,-0.281249421,0.154816375,-0.273344571,0.948937371,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
썸테크,2020,0.194262628,-0.037033743,-0.032544426,0.141773068,-0.315502873,0.161057827,-0.130647,-0.174082279,0.322677663,-0.142393396,-0.242633169,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2021,0
씨에스비엔지니어링 주식회사,2020,-0.72072255,-0.141874949,-0.201957273,-0.009348892,-0.361569716,0.172347346,-0.039735514,-0.281249421,0.154816375,-0.272878411,-0.042719756,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
에스엠하이텍,2020,-1.252061561,0.119133849,-0.287518737,-0.335645628,-0.290350874,0.259827754,0.889699702,-0.146054931,0.190142377,-0.360882295,0.861975121,2,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.410521384,-0.029407765,-0.365322327,0.473261462,0,0.478287334,0.606467942,0.428148668,0.487810089,0.401052127,0.450158526,0.471567918,0.645106482,0.458697725,0.249765467,0.325956146,0.497411353,0.292857073,0.527305663,0.441581157,0.283893443,0.428896929,0.43168076,0.602412854,0.532831107,0.392701049,0.416984536,0.645678154,0.386277783,0.305435228,0.509724537,0.358124683,0.415777689,0.55329524,0.568050688,0.492484045,0.371114357,0.506025719,0.370893219,0.412750839,0.528881422,0.43172015,0.359138779,0.458463342,0.458426096,0.453820342,0.295567647,0.374216591,0.367177867,0.454645358,0.593768389,0.472844809,0.448125545,0.42909664,0.470422601,2021,0
에스제이엠프리웰주식회사,2020,-0.6325894,-0.305010089,-0.259362085,0.029153375,-0.358949642,0.18008805,-0.094399333,-0.281249421,0.154816375,-0.324610418,-0.099156267,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2021,0
에이엠피코리아,2020,-0.665573161,-0.400556999,-0.218337272,0.148222948,-0.118850897,0.157533185,-0.039735514,-0.281249421,0.154816375,0.723599118,-0.042719756,2,-0.359130677,-0.351696057,-0.17801972,-0.884358544,-0.371847757,-0.029407765,-0.378074976,-0.138806518,0,0.308390343,0.449232423,0.342729777,0.317317504,0.277912909,0.514608247,0.58623305,0.403088583,0.300371191,0.486018837,0.603548269,0.52704243,0.449361496,0.361447907,0.532228198,0.431444322,0.447309319,0.51476502,0.445471912,0.388598642,0.357206608,0.411198603,0.458974121,0.510985813,0.508076098,0.506628955,0.366348793,0.512622988,0.437728514,0.543531552,0.427429226,0.444971594,0.439142888,0.302201671,0.396990513,0.441545798,0.411980531,0.428330099,0.517920507,0.476946369,0.61236206,0.499913935,0.548247369,0.40036347,0.479028759,0.410587824,0.560358263,0.47224678,0.324849269,0.494678061,2021,0
에프씨정밀(주),2020,-0.860444201,-0.312472241,-0.375383274,-0.126924338,-0.272481235,0.164450092,0.03896949,-0.281249421,0.154816375,-0.336008593,0.038537574,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
엑스탈테크놀로지(주),2020,-0.89476661,-0.40750309,-0.580134333,-0.365963835,-0.183002382,0.214092673,0.689573497,-0.174082279,0.322677663,-0.190038219,0.190576609,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,1
엔티케이코퍼레이션,2020,-0.978084997,-0.313476207,-0.021326331,0.333229743,-0.292006075,0.227200831,0.440700021,-0.146054931,0.190142377,-0.296729067,0.418437869,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
엠아이알티앤에스 주식회사,2020,-1.524083067,-1.492484007,-1.331580064,-0.818836692,-0.120852718,0.186964759,0.742864796,-0.281249421,0.154816375,-0.30579835,0.765259508,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2021,1
영흥테크,2020,-1.010846146,-0.088343851,-0.395493257,-0.335452535,-0.270200004,0.166023943,0.447130371,-0.146054931,0.190142377,-0.164792909,0.424789989,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
워프비전,2020,-0.179819103,-0.836273494,1.656055482,2.061300348,0.220127668,0.145465581,0.162680968,-0.146054931,0.190142377,-0.307837859,0.143801133,1,-0.300684461,-0.446310052,-0.17801972,0.612130418,-0.371847757,-0.236362592,-0.390827624,-0.342829178,0,0.294645177,0.17041023,0.493208692,0.463222913,0.694383332,0.398816382,0.63636658,0.274570644,0.418560098,0.350464416,0.249716564,0.45596162,0.407693047,0.278133022,0.457844279,0.440064452,0.436564165,0.368767214,0.503041247,0.479169867,0.42251494,0.421895655,0.480668432,0.535222072,0.460630737,0.380395603,0.490344255,0.460338424,0.470649385,0.410056776,0.415344017,0.48297928,0.418159932,0.344609252,0.478711352,0.520032317,0.465278104,0.471036541,0.406777518,0.443399719,0.373972896,0.411256757,0.408896017,0.37078709,0.466261999,0.459471138,0.401716965,0.471796711,0.42989769,0.403861323,2021,1
이레이엔지 (주),2020,-1.558570017,0.140797602,-0.608196019,-0.937995793,-0.13025709,0.149854436,1.444195926,-0.281249421,0.154816375,-0.086496024,1.489334112,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,0
이한테크,2020,-1.29519643,-0.680306924,-0.530659938,-0.072467678,-0.29165191,0.152731697,0.669302848,-0.281249421,0.154816375,0.132222323,0.689312018,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,1
인성이엔지(주),2020,-0.687568658,-0.443594256,-0.460011719,-0.149923824,-0.295419277,0.175381511,-0.078065848,-0.281249421,0.154816375,-0.048238133,-0.082293104,2,-0.066899596,0.215987914,0.392132786,-0.884358544,-0.062458738,0.236677014,-0.021000821,0.248420163,0,0.508947006,0.549544037,0.405453583,0.407768623,0.4876233,0.589353221,0.508099235,0.47106888,0.55156067,0.462458124,0.546426761,0.467111021,0.424713044,0.505625702,0.445247621,0.421768273,0.499432997,0.491069374,0.428659426,0.409114602,0.5576115,0.384669724,0.505987932,0.451312275,0.447222012,0.38428119,0.441586911,0.499739467,0.434790749,0.406362818,0.474391059,0.484920437,0.443436421,0.476414188,0.438175264,0.405612552,0.532993303,0.451570914,0.474409797,0.437871458,0.480890868,0.504837306,0.43768461,0.464593044,0.445818705,0.425124279,0.379328233,0.378795816,0.41924194,0.444735294,2021,0
자인에너지(주),2020,0.316301794,-0.161970101,-0.029294807,0.228299815,-0.311834949,0.134774366,-0.177717829,-0.174082279,0.322677663,-0.248752205,-0.26749422,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2021,0
제니스텍,2020,-0.470932603,-0.103821938,-0.254612121,-0.110908229,-0.342132566,0.154790306,-0.055582985,-0.146054931,0.190142377,-0.361881009,-0.071807469,2,-0.300684461,-0.257082061,0.107056533,-0.884358544,-0.371847757,-0.236362592,-0.365322327,-0.226244801,0,0.076485869,0.301789541,0.267274022,0.490784576,0.378450928,0.577462538,0.480678777,0.472722516,0.517020634,0.50572121,0.602404639,0.277902996,0.364141719,0.393912695,0.396139134,0.640545528,0.494698271,0.469331924,0.483830934,0.526465821,0.502570721,0.494011869,0.394164198,0.370516829,0.304645114,0.433640135,0.287937237,0.395594946,0.317085903,0.366504859,0.410733357,0.422227239,0.516842644,0.446025596,0.50348575,0.49012984,0.362101154,0.375818107,0.435112048,0.567684262,0.48662426,0.38288857,0.32912719,0.461635904,0.507638731,0.495716067,0.343194201,0.577632758,0.69816196,0.397396985,2021,0
주)마리알로,2020,-0.67932614,0.575906565,0.019703465,-0.231316943,-0.261253237,0.163148785,-0.049190904,-0.281249421,0.154816375,0.121782747,-0.052481774,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2021,1
